"Date","Currency","Mean","Buy","Sell"
"16/04/2009","STG POUND","119.6320","119.5200","119.7440"
"15/04/2009","STG POUND","118.6240","118.5200","118.7290"
"14/04/2009","STG POUND","118.7170","118.5940","118.8400"
"09/04/2009","STG POUND","118.2120","118.0980","118.3270"
"08/04/2009","STG POUND","118.0720","117.9570","118.1870"
"07/04/2009","STG POUND","118.1340","118.0240","118.2440"
"06/04/2009","STG POUND","119.3150","119.1970","119.4340"
"03/04/2009","STG POUND","117.1560","117.0480","117.2630"
"02/04/2009","STG POUND","116.6010","116.4960","116.7060"
"01/04/2009","STG POUND","115.1140","114.9880","115.2400"
"31/03/2009","STG POUND","114.8440","114.7270","114.9620"
"30/03/2009","STG POUND","113.8650","113.7400","113.9910"
"27/03/2009","STG POUND","115.6130","115.5180","115.7090"
"26/03/2009","STG POUND","116.6010","116.5010","116.7000"
"25/03/2009","STG POUND","118.0680","117.9680","118.1680"
"24/03/2009","STG POUND","118.5590","118.4610","118.6570"
"23/03/2009","STG POUND","117.4490","117.3360","117.5610"
"20/03/2009","STG POUND","116.6430","116.5250","116.7610"
"19/03/2009","STG POUND","115.1060","114.9830","115.2290"
"18/03/2009","STG POUND","112.8290","112.7080","112.9510"
"17/03/2009","STG POUND","113.1870","113.0580","113.3160"
"16/03/2009","STG POUND","112.6180","112.4910","112.7440"
"13/03/2009","STG POUND","111.4180","111.2950","111.5400"
"12/03/2009","STG POUND","111.1170","110.9980","111.2360"
"11/03/2009","STG POUND","109.9200","109.8050","110.0340"
"10/03/2009","STG POUND","110.9180","110.7980","111.0390"
"09/03/2009","STG POUND","112.7850","112.6620","112.9080"
"06/03/2009","STG POUND","113.4840","113.3720","113.5960"
"05/03/2009","STG POUND","113.2030","113.0940","113.3110"
"04/03/2009","STG POUND","112.6250","112.4890","112.7600"
"03/03/2009","STG POUND","113.0560","112.9530","113.1580"
"02/03/2009","STG POUND","113.5450","113.4160","113.6740"
"27/02/2009","STG POUND","113.8490","113.7310","113.9680"
"26/02/2009","STG POUND","113.4710","113.3750","113.5670"
"25/02/2009","STG POUND","115.9590","115.8580","116.0590"
"24/02/2009","STG POUND","116.1730","116.0440","116.3010"
"23/02/2009","STG POUND","115.5890","115.4590","115.7200"
"20/02/2009","STG POUND","113.2940","113.1690","113.4200"
"19/02/2009","STG POUND","113.5830","113.4610","113.7040"
"18/02/2009","STG POUND","113.5310","113.4170","113.6460"
"17/02/2009","STG POUND","113.1590","113.0320","113.2860"
"16/02/2009","STG POUND","112.9440","112.8130","113.0740"
"13/02/2009","STG POUND","114.5160","114.4030","114.6280"
"12/02/2009","STG POUND","113.5740","113.4620","113.6860"
"11/02/2009","STG POUND","113.9660","113.8510","114.0810"
"10/02/2009","STG POUND","117.7070","117.6010","117.8130"
"09/02/2009","STG POUND","116.9130","116.7820","117.0440"
"06/02/2009","STG POUND","116.0010","115.8840","116.1180"
"05/02/2009","STG POUND","114.6020","114.4990","114.7040"
"04/02/2009","STG POUND","114.5910","114.4790","114.7030"
"03/02/2009","STG POUND","112.7080","112.5850","112.8310"
"02/02/2009","STG POUND","114.5800","114.4790","114.6810"
"30/01/2009","STG POUND","113.1260","112.9960","113.2570"
"29/01/2009","STG POUND","112.5470","112.4190","112.6760"
"28/01/2009","STG POUND","113.7050","113.5880","113.8210"
"27/01/2009","STG POUND","111.9000","111.7490","112.0500"
"26/01/2009","STG POUND","108.5180","108.4190","108.6170"
"23/01/2009","STG POUND","109.7570","109.6410","109.8730"
"22/01/2009","STG POUND","111.5490","111.4300","111.6680"
"21/01/2009","STG POUND","111.4700","111.3390","111.6020"
"20/01/2009","STG POUND","112.5500","112.4140","112.6860"
"19/01/2009","STG POUND","117.0170","116.8790","117.1560"
"16/01/2009","STG POUND","118.1340","118.0180","118.2500"
"15/01/2009","STG POUND","115.1470","115.0250","115.2700"
"14/01/2009","STG POUND","114.7250","114.5940","114.8570"
"13/01/2009","STG POUND","114.7390","114.6300","114.8490"
"12/01/2009","STG POUND","117.3170","117.1990","117.4360"
"09/01/2009","STG POUND","117.7360","117.5970","117.8740"
"08/01/2009","STG POUND","117.5750","117.4390","117.7100"
"07/01/2009","STG POUND","117.3320","117.1970","117.4670"
"06/01/2009","STG POUND","115.9610","115.8440","116.0770"
"05/01/2009","STG POUND","114.3600","114.2280","114.4910"
"02/01/2009","STG POUND","114.7040","114.6020","114.8070"
"31/12/2008","STG POUND","112.3470","112.2590","112.4360"
"30/12/2008","STG POUND","112.6850","112.5720","112.7980"
"29/12/2008","STG POUND","112.8730","112.7860","112.9600"
"24/12/2008","STG POUND","114.0650","113.9420","114.1880"
"23/12/2008","STG POUND","113.9790","113.8400","114.1180"
"22/12/2008","STG POUND","112.9530","112.8240","113.0820"
"19/12/2008","STG POUND","115.4980","115.3540","115.6420"
"18/12/2008","STG POUND","119.6830","119.5340","119.8310"
"17/12/2008","STG POUND","120.9360","120.7840","121.0890"
"16/12/2008","STG POUND","118.5130","118.4020","118.6230"
"15/12/2008","STG POUND","116.9730","116.8180","117.1280"
"11/12/2008","STG POUND","117.2020","117.0770","117.3280"
"10/12/2008","STG POUND","116.1690","116.0410","116.2980"
"09/12/2008","STG POUND","117.0250","116.8930","117.1580"
"08/12/2008","STG POUND","117.5250","117.4010","117.6490"
"05/12/2008","STG POUND","116.5120","116.3970","116.6270"
"04/12/2008","STG POUND","117.6280","117.5070","117.7490"
"03/12/2008","STG POUND","118.9270","118.8100","119.0430"
"02/12/2008","STG POUND","118.5530","118.4140","118.6920"
"01/12/2008","STG POUND","120.6320","120.4790","120.7840"
"28/11/2008","STG POUND","119.7570","119.6090","119.9040"
"27/11/2008","STG POUND","120.2900","120.1380","120.4430"
"26/11/2008","STG POUND","120.5410","120.3690","120.7120"
"25/11/2008","STG POUND","118.8610","118.7020","119.0200"
"24/11/2008","STG POUND","117.6760","117.5410","117.8120"
"21/11/2008","STG POUND","116.8620","116.7360","116.9880"
"20/11/2008","STG POUND","117.3950","117.2520","117.5390"
"19/11/2008","STG POUND","117.2920","117.1820","117.4020"
"18/11/2008","STG POUND","117.6820","117.5520","117.8110"
"17/11/2008","STG POUND","115.0440","114.8770","115.2100"
"14/11/2008","STG POUND","118.2320","118.1160","118.3490"
"13/11/2008","STG POUND","118.8210","118.6900","118.9510"
"12/11/2008","STG POUND","119.1510","119.0160","119.2860"
"11/11/2008","STG POUND","120.1330","119.9180","120.3490"
"10/11/2008","STG POUND","119.8290","119.6920","119.9660"
"07/11/2008","STG POUND","119.7630","119.6180","119.9090"
"05/11/2008","STG POUND","121.7430","121.5540","121.9310"
"04/11/2008","STG POUND","123.3900","123.2550","123.5260"
"03/11/2008","STG POUND","129.8040","129.6320","129.9760"
"31/10/2008","STG POUND","130.2210","130.0900","130.3510"
"30/10/2008","STG POUND","132.6050","132.4850","132.7260"
"29/10/2008","STG POUND","128.4460","128.3100","128.5810"
"28/10/2008","STG POUND","125.5420","125.4050","125.6780"
"27/10/2008","STG POUND","125.3330","125.2010","125.4650"
"24/10/2008","STG POUND","128.0570","127.9410","128.1720"
"23/10/2008","STG POUND","129.5380","129.4040","129.6720"
"22/10/2008","STG POUND","127.1930","127.0700","127.3170"
"21/10/2008","STG POUND","131.2840","131.0820","131.4870"
"17/10/2008","STG POUND","134.0250","133.8980","134.1520"
"16/10/2008","STG POUND","130.4010","130.2730","130.5290"
"15/10/2008","STG POUND","131.8030","131.6690","131.9380"
"14/10/2008","STG POUND","132.6150","132.4820","132.7490"
"13/10/2008","STG POUND","127.3510","127.2300","127.4710"
"09/10/2008","STG POUND","127.8360","127.7120","127.9600"
"08/10/2008","STG POUND","129.0100","128.8860","129.1330"
"07/10/2008","STG POUND","129.0820","128.9460","129.2190"
"06/10/2008","STG POUND","128.2910","128.1610","128.4200"
"03/10/2008","STG POUND","129.3100","129.1930","129.4280"
"02/10/2008","STG POUND","129.6920","129.5680","129.8170"
"30/09/2008","STG POUND","132.1040","131.9660","132.2420"
"29/09/2008","STG POUND","134.3400","134.2050","134.4740"
"26/09/2008","STG POUND","136.1990","136.0530","136.3460"
"24/09/2008","STG POUND","135.3430","135.2240","135.4620"
"23/09/2008","STG POUND","135.1140","134.9710","135.2570"
"22/09/2008","STG POUND","131.6460","131.5190","131.7720"
"19/09/2008","STG POUND","131.8560","131.7190","131.9930"
"18/09/2008","STG POUND","132.7650","132.6470","132.8820"
"17/09/2008","STG POUND","128.4170","128.3000","128.5340"
"16/09/2008","STG POUND","126.9860","126.8690","127.1020"
"15/09/2008","STG POUND","127.1360","127.0270","127.2460"
"12/09/2008","STG POUND","124.5090","124.3740","124.6440"
"11/09/2008","STG POUND","123.6560","123.5230","123.7880"
"10/09/2008","STG POUND","124.1260","123.9910","124.2600"
"09/09/2008","STG POUND","123.4550","123.3170","123.5930"
"08/09/2008","STG POUND","125.3650","125.2370","125.4920"
"05/09/2008","STG POUND","123.9540","123.8380","124.0700"
"04/09/2008","STG POUND","125.2150","125.0910","125.3400"
"03/09/2008","STG POUND","122.3610","122.2580","122.4640"
"02/09/2008","STG POUND","122.9650","122.8480","123.0820"
"01/09/2008","STG POUND","124.2140","124.0890","124.3390"
"29/08/2008","STG POUND","125.9440","125.8250","126.0630"
"28/08/2008","STG POUND","126.2410","126.1190","126.3620"
"27/08/2008","STG POUND","127.2850","127.1750","127.3940"
"26/08/2008","STG POUND","126.7600","126.6740","126.8460"
"25/08/2008","STG POUND","126.6150","126.5100","126.7200"
"22/08/2008","STG POUND","128.6520","128.5310","128.7740"
"21/08/2008","STG POUND","128.1610","128.0390","128.2820"
"20/08/2008","STG POUND","126.2040","126.1040","126.3030"
"19/08/2008","STG POUND","125.4240","125.3380","125.5100"
"15/08/2008","STG POUND","125.5040","125.3820","125.6260"
"14/08/2008","STG POUND","125.5750","125.4540","125.6960"
"13/08/2008","STG POUND","127.5540","127.4430","127.6640"
"12/08/2008","STG POUND","128.2580","128.1350","128.3810"
"11/08/2008","STG POUND","128.9380","128.8060","129.0700"
"08/08/2008","STG POUND","128.9020","128.7770","129.0280"
"07/08/2008","STG POUND","129.4370","129.3120","129.5620"
"06/08/2008","STG POUND","129.8620","129.7590","129.9640"
"05/08/2008","STG POUND","130.5240","130.4240","130.6230"
"04/08/2008","STG POUND","132.3650","132.2400","132.4900"
"01/08/2008","STG POUND","133.3280","133.1810","133.4760"
"31/07/2008","STG POUND","133.2540","133.1490","133.3590"
"30/07/2008","STG POUND","133.3110","133.1940","133.4280"
"29/07/2008","STG POUND","134.9480","134.8100","135.0870"
"28/07/2008","STG POUND","134.3980","134.2500","134.5460"
"25/07/2008","STG POUND","133.8080","133.6620","133.9540"
"24/07/2008","STG POUND","134.4250","134.2860","134.5630"
"23/07/2008","STG POUND","134.7850","134.6510","134.9200"
"22/07/2008","STG POUND","134.9130","134.7670","135.0590"
"21/07/2008","STG POUND","132.2340","132.1000","132.3680"
"18/07/2008","STG POUND","133.0150","132.8910","133.1400"
"17/07/2008","STG POUND","134.5070","134.3490","134.6660"
"16/07/2008","STG POUND","134.8130","134.7060","134.9190"
"15/07/2008","STG POUND","134.6440","134.5180","134.7700"
"14/07/2008","STG POUND","132.9840","132.8610","133.1080"
"11/07/2008","STG POUND","132.1480","132.0010","132.2960"
"10/07/2008","STG POUND","132.0450","131.9180","132.1720"
"09/07/2008","STG POUND","130.2020","130.0650","130.3390"
"08/07/2008","STG POUND","128.9570","128.8310","129.0820"
"07/07/2008","STG POUND","129.2470","129.1120","129.3820"
"04/07/2008","STG POUND","130.4600","130.3030","130.6170"
"03/07/2008","STG POUND","131.1870","131.0510","131.3230"
"02/07/2008","STG POUND","130.2140","130.0780","130.3490"
"01/07/2008","STG POUND","129.6960","129.4420","129.9490"
"30/06/2008","STG POUND","128.9600","128.8400","129.0800"
"27/06/2008","STG POUND","128.1430","128.0220","128.2640"
"26/06/2008","STG POUND","127.1750","127.0530","127.2980"
"25/06/2008","STG POUND","126.8350","126.7230","126.9480"
"24/06/2008","STG POUND","126.6630","126.5510","126.7740"
"23/06/2008","STG POUND","127.0660","126.9390","127.1930"
"20/06/2008","STG POUND","126.9870","126.8610","127.1120"
"19/06/2008","STG POUND","125.6940","125.5670","125.8200"
"18/06/2008","STG POUND","125.2790","125.1540","125.4030"
"17/06/2008","STG POUND","126.1660","126.0310","126.3010"
"16/06/2008","STG POUND","126.4390","126.2840","126.5930"
"13/06/2008","STG POUND","124.9990","124.8410","125.1580"
"12/06/2008","STG POUND","125.5170","125.3690","125.6640"
"11/06/2008","STG POUND","124.3620","124.2170","124.5070"
"10/06/2008","STG POUND","124.9610","124.8220","125.1000"
"09/06/2008","STG POUND","124.9990","124.8420","125.1570"
"06/06/2008","STG POUND","122.1620","122.0600","122.2640"
"05/06/2008","STG POUND","120.3120","120.1810","120.4430"
"04/06/2008","STG POUND","120.9380","120.8200","121.0570"
"03/06/2008","STG POUND","121.6610","121.5430","121.7790"
"30/05/2008","STG POUND","122.5740","122.4520","122.6970"
"29/05/2008","STG POUND","122.5350","122.4240","122.6460"
"28/05/2008","STG POUND","122.6780","122.5800","122.7760"
"27/05/2008","STG POUND","123.2560","123.1470","123.3660"
"26/05/2008","STG POUND","123.3780","123.2810","123.4740"
"23/05/2008","STG POUND","122.5700","122.4690","122.6700"
"22/05/2008","STG POUND","122.1640","122.0450","122.2830"
"21/05/2008","STG POUND","122.3140","122.1640","122.4640"
"20/05/2008","STG POUND","121.8070","121.6670","121.9470"
"19/05/2008","STG POUND","121.6920","121.5490","121.8360"
"16/05/2008","STG POUND","120.4870","120.3830","120.5910"
"15/05/2008","STG POUND","120.1290","120.0040","120.2530"
"14/05/2008","STG POUND","119.7020","119.6050","119.7990"
"13/05/2008","STG POUND","120.1900","120.0360","120.3430"
"12/05/2008","STG POUND","119.7720","119.6170","119.9280"
"09/05/2008","STG POUND","120.6890","120.5330","120.8460"
"08/05/2008","STG POUND","120.3760","120.2300","120.5220"
"07/05/2008","STG POUND","121.2760","121.1430","121.4090"
"06/05/2008","STG POUND","121.6680","121.5330","121.8020"
"05/05/2008","STG POUND","122.2960","122.1520","122.4390"
"02/05/2008","STG POUND","122.4840","122.3140","122.6530"
"30/04/2008","STG POUND","122.2810","122.1370","122.4240"
"29/04/2008","STG POUND","123.7950","123.6590","123.9310"
"28/04/2008","STG POUND","123.2100","123.0690","123.3510"
"25/04/2008","STG POUND","122.6660","122.5420","122.7900"
"24/04/2008","STG POUND","122.1970","122.0430","122.3510"
"23/04/2008","STG POUND","122.7460","122.6010","122.8910"
"22/04/2008","STG POUND","121.8280","121.7300","121.9270"
"21/04/2008","STG POUND","123.3510","123.1740","123.5280"
"18/04/2008","STG POUND","123.9590","123.8240","124.0940"
"15/04/2008","STG POUND","121.6720","121.5130","121.8310"
"14/04/2008","STG POUND","123.0500","122.9050","123.1940"
"11/04/2008","STG POUND","123.3970","123.2430","123.5510"
"11/04/2008","STG POUND","123.3970","123.2430","123.5510"
"11/04/2008","STG POUND","123.3970","123.2430","123.5510"
"11/04/2008","STG POUND","123.3970","123.2430","123.5510"
"11/04/2008","STG POUND","123.3970","123.2430","123.5510"
"10/04/2008","STG POUND","124.5460","124.3900","124.7010"
"09/04/2008","STG POUND","127.4810","127.3370","127.6260"
"08/04/2008","STG POUND","123.9200","123.7760","124.0640"
"07/04/2008","STG POUND","123.0900","122.9450","123.2340"
"04/04/2008","STG POUND","124.5190","124.3750","124.6630"
"03/04/2008","STG POUND","124.9010","124.7550","125.0480"
"02/04/2008","STG POUND","124.1240","123.9130","124.3360"
"01/04/2008","STG POUND","124.4530","124.2960","124.6100"
"31/03/2008","STG POUND","124.9290","124.7510","125.1070"
"28/03/2008","STG POUND","126.3600","126.1900","126.5300"
"27/03/2008","STG POUND","128.0790","127.9200","128.2380"
"26/03/2008","STG POUND","126.3390","126.1810","126.4970"
"25/03/2008","STG POUND","125.2880","125.1450","125.4300"
"20/03/2008","STG POUND","124.7590","124.6250","124.8930"
"19/03/2008","STG POUND","128.5330","128.3860","128.6810"
"18/03/2008","STG POUND","128.6660","128.5140","128.8180"
"17/03/2008","STG POUND","131.3740","131.2380","131.5100"
"14/03/2008","STG POUND","133.9490","133.8130","134.0860"
"12/03/2008","STG POUND","133.0600","132.9030","133.2180"
"10/03/2008","STG POUND","132.5280","132.3790","132.6770"
"07/03/2008","STG POUND","130.6030","130.4390","130.7670"
"06/03/2008","STG POUND","129.3850","129.2380","129.5310"
"05/03/2008","STG POUND","132.6800","132.5240","132.8360"
"04/03/2008","STG POUND","134.3000","134.1340","134.4660"
"03/03/2008","STG POUND","134.5810","134.4050","134.7580"
"29/02/2008","STG POUND","137.1000","136.8350","137.3640"
"28/02/2008","STG POUND","140.1110","139.9300","140.2910"
"27/02/2008","STG POUND","140.4140","140.2490","140.5780"
"25/02/2008","STG POUND","136.9120","136.7470","137.0780"
"22/02/2008","STG POUND","137.0980","136.9290","137.2660"
"21/02/2008","STG POUND","135.6070","135.4540","135.7590"
"20/02/2008","STG POUND","136.0280","135.8770","136.1800"
"19/02/2008","STG POUND","136.6570","136.5010","136.8120"
"18/02/2008","STG POUND","137.3910","137.2390","137.5430"
"15/02/2008","STG POUND","137.7810","137.6350","137.9260"
"14/02/2008","STG POUND","137.5000","137.3520","137.6470"
"13/02/2008","STG POUND","137.0460","136.8990","137.1920"
"12/02/2008","STG POUND","140.0570","139.8620","140.2520"
"11/02/2008","STG POUND","140.5190","140.3230","140.7140"
"08/02/2008","STG POUND","140.9750","140.8080","141.1420"
"06/02/2008","STG POUND","139.2170","139.0600","139.3740"
"05/02/2008","STG POUND","139.4290","139.2620","139.5970"
"04/02/2008","STG POUND","137.7850","137.6290","137.9410"
"01/02/2008","STG POUND","142.1710","141.8890","142.4530"
"31/01/2008","STG POUND","140.3650","140.1740","140.5570"
"30/01/2008","STG POUND","145.9890","145.7280","146.2510"
"29/01/2008","STG POUND","144.4570","144.2960","144.6180"
"28/01/2008","STG POUND","137.5060","137.3160","137.6970"
"25/01/2008","STG POUND","138.2340","138.0470","138.4210"
